Date,SPY,QQQ,SPY_daily_returns,SPY_10_day_returns,SPY_21_day_returns,SPY_rolling_std,SPY_ts_mom,QQQ_daily_returns,QQQ_10_day_returns,QQQ_21_day_returns,QQQ_rolling_std,QQQ_ts_mom
2021/7/8,426.7112,357.4736,-0.008147988710802911,0.019687797809365692,0.023798675646683254,0.005831014848928921,4.081395136741034,-0.006039555039862865,0.031718970744638586,0.06659314835601227,0.006346666508492684,10.492618174738153
2021/7/9,431.2662,359.7055,0.010674667081623346,0.024511816186322477,0.03627337174228917,0.006152342800082056,5.89586323795309,0.006243537984343517,0.031781363221357495,0.07299762375079855,0.006346841286309702,11.501409986138501
2021/7/12,432.811,361.1104,0.0035820103685380023,0.024542228507352215,0.03517347803708537,0.006131297021269241,5.736710832156701,0.003905695075554938,0.03708558337471324,0.06607937058550006,0.006141386728771994,10.75968238181819
2021/7/13,431.3356,361.1104,-0.003408878240155566,0.018995504080016046,0.02994276206751878,0.0062305069321373484,4.805830792527029,0.0,0.02462461542215677,0.06329907082528008,0.0061774696615512,10.24676352831902
2021/7/14,431.9792,361.7581,0.0014921096241533593,0.019967293362857186,0.029175185963280503,0.006227755171133475,4.684703422271898,0.0017936343013105205,0.02276119265844967,0.055095611250523646,0.005989999968774074,9.197931809305105
2021/7/15,430.5038,359.2173,-0.0034154422249960126,0.015628748857870134,0.02754488159469748,0.006278026425892022,4.387506475139395,-0.00702347784334334,0.017182534412499395,0.05457268230502277,0.006028264661233748,9.052801323731844
2021/7/16,427.1271,356.3078,-0.007843600915950155,0.0021141366317398713,0.025209283279923778,0.006419952263059593,3.926708836291198,-0.00809955422525599,0.008545416667610217,0.04986530019214208,0.006327761766571777,7.880401006177237
2021/7/19,420.8193,353.3884,-0.014767969534126957,-0.020174218445491943,0.010403946157159671,0.0073047655409478295,1.4242683216646688,-0.008193477661729509,-0.011069722432803686,0.028207383492918403,0.006259619417546807,4.506245765333301
2021/7/20,426.8498,357.4935,0.014330378858574244,-0.0043193224189791435,0.038898915100366915,0.007158377671387493,5.434040628486038,0.01161639714263396,-0.003887001115945643,0.04837848823126101,0.006271571173485828,7.713934338462041
2021/7/21,430.3057,360.2535,0.008096290545292373,0.00020710497921272442,0.03252866110905028,0.006732537533619562,4.831560306439488,0.007720420091554159,0.0016899965716259402,0.04994758327875992,0.006327280996226639,7.89400428217853
